CONTRIBUTION_ID,PERIOD_START,PERIOD_END,CONTRIBUTION_DATE,RECIPIENT,AMOUNT,LOBBYIST_ID,LOBBYIST_FIRST_NAME,LOBBYIST_LAST_NAME,CREATED_DATE
1866812645,04/01/2015,06/30/2015,06/30/2015,N/A,0.00,3820,MORGAN,BASSEY,07/01/2015
2467048313,01/01/2012,06/30/2012,03/08/2012,25TH WARD REGULAR DEMOCRATIC ORGANIZATION,500.00,4282,JUDITH,ROETTIG,08/22/2012
2569697871,01/01/2018,03/31/2018,02/08/2018,FRIENDS OF SOPHIA KING,500.00,3845,ROLANDO,ACOSTA,01/18/2019
1965206941,04/01/2016,06/30/2016,05/27/2016,FRIENDS OF PAT THOMPSOM,500.00,3836,JOHN,DOERRER,07/12/2016
830854316,01/01/2016,03/31/2016,03/02/2016,ALDERMAN ERVIN,150.00,14121,O. KATE,TRAGESSER,01/19/2017
1538804675,01/01/2012,06/30/2012,05/01/2012,FRIENDS OF WILL BURNS,150.00,4115,ELIZABETH,LIVELY,08/29/2012
3683040526,07/01/2015,09/30/2015,09/27/2015,ALDERMAN RODERICK SAWYER,125.00,12301,LINDSEY,GAYLES,10/27/2015
356580774,07/01/2019,09/30/2019,09/26/2019,MELISSA FOR CHICAGO,500.00,3836,JOHN,DOERRER,10/03/2019
3907213400,04/01/2015,06/30/2015,06/24/2015,FRIENDS OF WALTER BURNETT,150.00,8181,KATE,TRAGESSER,11/19/2015
3798935855,07/01/2015,09/30/2015,08/26/2015,CITIZENS FOR DEB MELL,500.00,4116,JEROME,SCHAIN,10/09/2015
2846051313,07/01/2017,09/30/2017,09/29/2017,CITIZENS FOR WAGUESPACK,250.00,8162,GERY,CHICO,01/16/2018
836862476,10/01/2018,12/31/2018,11/08/2018,ALDERMAN BURKE,1500.00,4160,EDWARD,KUS,01/17/2019
36192678,07/01/2014,09/30/2014,07/16/2014,ALDERMAN TOM TONNEY,500.00,3930,DAVID,DRING,10/30/2014
2557968496,01/01/2019,03/31/2019,03/26/2019,FRIENDS OF LESLIE A. HAIRSTON,500.00,3740,MICHAEL,KASPER,11/18/2019
1473733052,01/01/2015,03/31/2015,01/20/2015,ALDERMAN DEBORAH GRAHAM,500.00,3740,MICHAEL,KASPER,10/09/2015
92923051,04/01/2018,06/30/2018,06/20/2018,CITIZENS FOR MUNOZ,250.00,4246,JOSEPH,GATTUSO,01/14/2019
1523850932,10/01/2016,12/31/2016,10/04/2016,FRIENDS OF MARGE LAURINO,500.00,3989,WILLIAM,GRIFFIN,01/10/2017
1407526668,07/01/2015,09/30/2015,08/14/2015,NEIGHBORS FOR HARRY OSTERMAN,250.00,3894,JERRY,MICKELSON,10/10/2015
3691428611,04/01/2018,06/30/2018,05/31/2018,RAY LOPEZ,250.00,4162,MARY,MINAGHAN DBA MKM SERVICES,07/17/2018
3329607814,10/01/2018,12/31/2018,12/20/2018,HOPKINS FOR CHICAGO,1500.00,22221,LUIS,ANDRADE,01/17/2019
760875591,07/01/2019,09/30/2019,09/19/2019,CHICAGO PROGRESSIVE REFORM CAUCUS (TOUR DE FORK),500.00,18001,ALAN,LEV,10/02/2019
4099408824,10/01/2012,12/31/2012,12/26/2012,NA,0.00,4112,JOHN,BECKER,01/04/2013
3916547770,01/01/2012,06/30/2012,02/07/2012,ALDERMAN RICHARD MELL,300.00,3740,MICHAEL,KASPER,12/21/2012
173327538,01/01/2014,03/31/2014,02/19/2014,FRIENDS OF RICHARD BOYKIN,250.00,3894,JERRY,MICKELSON,04/01/2014
2293392369,01/01/2015,03/31/2015,01/29/2015,FRIENDS OF CARRIE AUSTIN 34TH WARD COMMITTEEMAN,1000.00,4236,MICHAEL,BROWN,06/24/2015
3135664645,04/01/2016,06/30/2016,06/13/2016,19TH WARD DEMOCRATIC ORG,250.00,3985,PAUL,ROSENFELD,11/09/2016
3630020462,10/01/2018,12/31/2018,11/15/2018,CITIZENS TO ELECT JOHN ARENA,1000.00,4116,JEROME,SCHAIN,01/21/2019
1361217056,01/01/2012,06/30/2012,02/21/2012,5TH WARD REGULAR DEMOCRATIC ORGANIZATION,250.00,4115,ELIZABETH,LIVELY,08/29/2012
2672004603,01/01/2019,03/31/2019,03/28/2019,FRIENDS OF ROD SAWYER,250.00,14481,DJAVAN,CONWAY,11/01/2019
1725707055,01/01/2015,03/31/2015,02/12/2015,FRIENDS OF MARGE LAURINO,250.00,3991,BETH,DORIA,04/07/2015
792241770,10/01/2015,12/31/2015,11/19/2015,PEOPLE TO ELECT BOBBY BRUTUS,200.00,3828,LENNY,ASARO,01/15/2016
4126448351,01/01/2019,03/31/2019,01/22/2019,SUSAN SADLOWSKI GARZA RE-ELECTION CAMPAIGN,100.00,4068,DONNA,PUGH,07/18/2019
2564158589,01/01/2016,03/31/2016,03/13/2016,FRIENDS OF SOPHIA KING,100.00,4406,TED,HAMER,07/12/2016
2415302073,10/01/2016,12/31/2016,12/15/2016,FRIENDS OF LESLIE A. HAIRSTON,500.00,5701,PAUL,WILLIAMS,01/04/2017
708779341,04/01/2016,06/30/2016,05/13/2016,CITIZENS FOR PATRICK O'CONNOR,500.00,6961,SARAH,CALDER,07/18/2016
620438496,04/01/2015,06/30/2015,06/03/2015,14TH WARD REGULAR DEMOCRATIC ORG,1500.00,4154,DENNIS,O'SULLIVAN,01/07/2016
733235017,07/01/2018,09/30/2018,08/30/2018,19TH WARD DEMOCRATIC ORGANIZATION,500.00,3964,MARY KAY,BONOMA,10/22/2018
584534726,01/01/2012,06/30/2012,06/08/2012,CITIZENS FOR MELL,750.00,4116,JEROME,SCHAIN,11/01/2012
2995376970,07/01/2017,09/30/2017,09/06/2017,ALDERMAN RAYMOND LOPEZ,250.00,4150,JAN,STARR,09/29/2017
50009688,07/01/2018,09/30/2018,09/27/2018,FRIENDS OF SAMANTHA NUGENT,1500.00,4239,KEVIN,WOLFBERG,10/18/2018
3069632265,04/01/2019,06/30/2019,05/22/2019,ILLINOIS SENATOR CRISTINA CASTRO,100.00,24002,JUAN,CALAHORRANO,07/21/2019
112717160,04/01/2016,06/30/2016,06/15/2016,CITIZENS FOR JOE MOORE,250.00,6961,SARAH,CALDER,07/18/2016
3028534083,04/01/2019,06/30/2019,06/05/2019,CITIZENS TO ELECT DAVID MOORE,200.00,21842,JAMES,CLAYBORNE,07/29/2019
4028342437,01/01/2018,03/31/2018,03/16/2018,FRIENDS OF GILBERT VILLEGAS,1500.00,4007,JOHN,KELLY,12/18/2018
1149681281,10/01/2012,12/31/2012,07/27/2012,CITIZENS FOR PATRICK J O'CONNOR,300.00,4177,STEPHEN,FRIEDMAN,02/11/2013
4127204208,10/01/2017,12/31/2017,11/30/2017,SUSANA MENDOZA,500.00,18121,PETER,SKOSEY,01/03/2018
4165414628,10/01/2019,12/31/2019,12/12/2019,24TH WARD DEMOCRATIC ORGANIZATION,500.00,18461,JOHN,D'ALESSANDRO,01/16/2020
3458339678,01/01/2019,03/31/2019,03/19/2019,LIGHTFOOT FOR CHICAGO,1500.00,3894,JERRY,MICKELSON,04/01/2019
875401159,01/01/2012,06/30/2012,03/02/2012,ALDERMAN PROCO JOE MORENO,250.00,3930,DAVID,DRING,08/08/2012
3366407602,04/01/2018,06/30/2018,06/06/2018,CITIZENS TO ELECT JOHN ARENA,250.00,4068,DONNA,PUGH,01/20/2019
858272339,10/01/2018,12/31/2018,11/13/2018,JASON ERVIN,750.00,4161,JEANETTE,SUBLETT,01/18/2019
3774427276,10/01/2013,12/31/2013,10/24/2013,FRIENDS OF MARY O'CONNOR,100.00,4157,BRIDGET,O'KEEFE,02/03/2014
3565322449,07/01/2013,09/30/2013,08/29/2013,23RD WARD REGULAR DEMOCRATIC ORGANIZATION,125.00,4115,ELIZABETH,LIVELY,10/15/2013
3195739366,10/01/2019,12/31/2019,12/19/2019,NEIGHBORS FOR ANDRE,250.00,14921,PATRICK,CAREY,01/16/2020
1644388730,10/01/2018,12/31/2018,10/10/2018,42ND WARD DEMOCRACTIC ORGANIZATION,1000.00,4180,ROBERT,GAMRATH,01/17/2019
3506479217,10/01/2017,12/31/2017,10/18/2017,CITIZENS FOR PATRICK O'CONNOR,1500.00,4254,ARNOLD,HARRIS,01/05/2018
2958252904,04/01/2018,06/30/2018,04/15/2018,CARRIE AUSTIN,250.00,5701,PAUL,WILLIAMS,07/06/2018
3088690718,01/01/2012,06/30/2012,02/03/2012,FRIENDS OF ED BURKE,1000.00,3859,DAN,GORSKE,09/27/2012
2322209344,01/01/2019,03/31/2019,01/07/2019,CITIZENS FOR O'CONNOR,300.00,4155,THOMAS,MURPHY,04/22/2019
2821860749,10/01/2018,12/31/2018,11/07/2018,ANTHONY BEALE,1500.00,20166,LUCI,ANDERSON,10/09/2019
1445865532,10/01/2015,12/31/2015,10/06/2015,CITIZENS FOR REILLY,200.00,4154,DENNIS,O'SULLIVAN,01/07/2016
2687148323,07/01/2018,09/30/2018,09/17/2018,CITIZENS FOR REBOYRAS,250.00,4162,MARY,MINAGHAN DBA MKM SERVICES,10/12/2018
228339922,04/01/2017,06/30/2017,05/29/2017,"CITIZENS FOR MICHAEL SCOTT, JR.",500.00,3743,MARCUS,NUNES,01/16/2018
1532775003,10/01/2014,12/31/2014,12/15/2014,LORNA LANE,1000.00,4082,THOMAS,LIVINGSTON,01/29/2015
2253287263,10/01/2018,12/31/2018,11/15/2018,CITIZENS FOR ERVIN,250.00,13202,TYLER,MANIC,01/21/2019
3283213433,01/01/2017,03/31/2017,03/29/2017,FRIENDS OF TONI FOULKES,150.00,4162,MARY,MINAGHAN DBA MKM SERVICES,08/08/2017
4069435330,01/01/2016,03/31/2016,01/22/2016,SUMMERS FOR CHICAGO,150.00,3991,BETH,DORIA,03/31/2016
156475549,07/01/2012,09/30/2012,08/15/2012,"SEVENTH WARD INDEPENDENT POLITICAL ORGANIZATION-7TH WARD COMMITTEEMAN, SANDI JACKSON",1500.00,4183,MICHAEL,SUTTON,10/15/2012
3235712007,07/01/2012,09/30/2012,09/13/2012,44TH WARD DEMOCRATS,100.00,4218,PAT,DOERR,10/20/2012
2283004960,01/01/2013,03/31/2013,02/06/2013,FRIENDS OF LESLIE A. HAIRSTON,150.00,4160,EDWARD,KUS,08/20/2013
2158085599,01/01/2015,03/31/2015,01/21/2015,FRIENDS OF MICHELE HARRIS,250.00,3847,GRAHAM,GRADY,01/11/2016
653357609,10/01/2018,12/31/2018,11/07/2018,CITIZENS FOR CAPPLEMAN,500.00,4254,ARNOLD,HARRIS,01/18/2019
1120496029,01/01/2012,06/30/2012,03/22/2012,THE BURNHAM COMMITTEE,1500.00,4295,MARIO,BOHORQUEZ,11/05/2012
1969487120,07/01/2015,09/30/2015,07/20/2015,23RD WARD REGULAR DEMOCRATIC ORGANIZATION COCKTAIL PARTY FOR COMMITTEEMAN MICHAEL ZALEWSKI 8/25 1 TICKET FOR DO,150.00,4154,DENNIS,O'SULLIVAN,01/07/2016
4121067628,04/01/2016,06/30/2016,06/22/2016,HOPKINS FOR CHICAGO,300.00,3740,MICHAEL,KASPER,11/02/2016
353081810,01/01/2019,03/31/2019,01/11/2019,LESLIE HAIRSTON,100.00,4094,DANIELLE,CASSEL,06/28/2019
3436088595,01/01/2015,03/31/2015,01/27/2015,ALDERMAN PATRICK J. O'CONNOR,1000.00,3930,DAVID,DRING,10/09/2015
92369071,01/01/2014,03/31/2014,01/24/2014,CITIZENS FOR O'CONNOR,100.00,6842,JOHN,GEORGE,01/26/2015
1817526210,04/01/2016,06/30/2016,05/17/2016,BURNHAM COMMITTEE,1000.00,4193,JOHN,DUNN,11/29/2016
4040335659,01/01/2012,06/30/2012,03/23/2012,ALDERMAN WALTER BURNETT,250.00,4023,MICHAEL,CASSIDY,08/07/2012
3934498170,10/01/2015,12/31/2015,10/01/2015,SUSANA MENDOZA (CITY CLERK),1000.00,3740,MICHAEL,KASPER,01/13/2016
1831900433,01/01/2015,03/31/2015,02/19/2015,FRIENDS OF GEOGE A. CARDENAS,1500.00,6181,YAFAWN,SMITH,04/16/2015
4007210563,07/01/2014,09/30/2014,08/06/2014,CITIZENS TO ELECT DEBORAH L,500.00,6842,JOHN,GEORGE,01/26/2015
3705875360,10/01/2018,12/31/2018,10/09/2018,ED BURKE,1500.00,18121,PETER,SKOSEY,01/06/2019
2071005479,07/01/2012,09/30/2012,09/13/2012,ALDERMAN ARIEL REBOYRAS,1500.00,4332,MICHAEL,PAULOS,10/18/2012
3945169458,10/01/2014,12/31/2014,09/25/2014,FRIENDS OF NICK SPOSATO,150.00,4456,JEFF,RILEY,01/20/2015
3960690474,07/01/2019,09/30/2019,08/05/2019,FRIENDS OF MICHAEL D. RODRIGUEZ,250.00,4193,JOHN,DUNN,09/13/2019
3255973498,10/01/2012,12/31/2012,01/21/2013,NO GIFTS OR DONATIONS GIVEN,0.00,3988,STEVEN,GINSBERG,01/21/2013
1990534098,01/01/2013,03/31/2013,01/15/2013,ALD. GEORGE CARDENAS,250.00,4193,JOHN,DUNN,01/20/2014
887903417,01/01/2016,03/31/2016,02/24/2016,ALDERMAN CARRIE M. AUSTIN,500.00,3930,DAVID,DRING,11/02/2016
1994007612,01/01/2015,03/31/2015,03/24/2015,JOHN ARENA,200.00,3743,MARCUS,NUNES,09/03/2015
809248453,10/01/2013,12/31/2013,12/09/2013,NICK SPOSATO,40.00,3945,JOSEPH,MCDERMOTT,01/17/2014
758463412,10/01/2014,12/31/2014,10/23/2014,ALDERMAN EDWARD M. BURKE,1500.00,3739,COURTNEY,NOTTAGE,01/12/2015
2541565812,04/01/2015,06/30/2015,06/26/2015,CITIZENS FOR DEB MELL,150.00,3836,JOHN,DOERRER,12/15/2015
3053336207,07/01/2016,09/30/2016,09/14/2016,ALDERMAN CARRIE M. AUSTIN 34TH WARD DEM. ORG.,300.00,3739,COURTNEY,NOTTAGE,11/02/2016
2414141373,10/01/2018,12/31/2018,10/26/2018,FRIENDS OF MATT O'SHEA,550.00,14921,PATRICK,CAREY,01/18/2019
2868642027,01/01/2019,03/31/2019,02/25/2019,MELISSA FOR CHICAGO (MELISSA CONYEARS-ERVIN CAMPAIGN FOR CITY TREASURER),1500.00,13881,CURT,BAILEY,04/17/2019
3597342964,10/01/2017,12/31/2017,10/13/2017,FRIENDS OF EDWARD M. BURKE,1000.00,3739,COURTNEY,NOTTAGE,01/08/2018
1225437998,10/01/2012,12/31/2012,12/13/2012,CARRIE AUSTIN,500.00,5302,DARRYL,DENHAM,01/15/2013
2529314880,04/01/2019,06/30/2019,06/03/2019,"CITIZENS FOR MICHAEL SCOTT, JR.",250.00,15501,DAVID,GROSS,07/03/2019
753065492,07/01/2012,09/30/2012,09/13/2012,FRIENDS OF KARI K. STEELE,150.00,4183,MICHAEL,SUTTON,10/15/2012
3518371004,10/01/2013,12/31/2013,12/26/2013,23RD WARD DEMOCRATIC ORGANIZATION,250.00,4019,ROBERT,MARKIN,01/16/2014
181161640,01/01/2019,03/31/2019,02/20/2019,CITIZENS FOR JAMES CAPPLEMAN,1000.00,3985,PAUL,ROSENFELD,10/21/2019
2547843174,10/01/2017,12/31/2017,12/22/2017,CITIZENS FOR DEB MELL,250.00,4193,JOHN,DUNN,01/19/2018
977982165,01/01/2015,03/31/2015,02/09/2015,FRIENDS OF MIKE ZALEWSKI,500.00,3926,ROBERT,MOLARO,07/08/2015
3082163812,01/01/2019,03/31/2019,02/15/2019,CITIZENS FOR CARRIE AUSTIN,1500.00,4162,MARY,MINAGHAN DBA MKM SERVICES,01/23/2020
2733424382,01/01/2013,03/31/2013,03/25/2013,FRIENDS OF RON SAWYER,500.00,4254,ARNOLD,HARRIS,04/23/2013
3506259868,01/01/2019,03/31/2019,01/17/2019,EMMA MITTS,1500.00,19061,ROBERT,BLACKWELL,04/19/2019
3978119683,10/01/2019,12/31/2019,12/09/2019,FRIENDS OF RODERICK T. SAWYER,750.00,20302,MICHAEL,MCDERMOTT,12/17/2019
3844453295,04/01/2016,06/30/2016,06/22/2016,24TH WARD DEMOCRATIC ORGANIZATION ALD. MICHAEL SCOTT,300.00,3740,MICHAEL,KASPER,11/02/2016
3605145116,07/01/2014,09/30/2014,08/28/2014,CITIZENS TO ELECT JOHN ARENA,250.00,4246,JOSEPH,GATTUSO,06/11/2015
845124062,10/01/2016,12/31/2016,08/10/2016,FRIENDS OF LESLIE A. HAIRSTON,250.00,6961,SARAH,CALDER,01/09/2017
363513903,04/01/2018,06/30/2018,06/20/2018,FRIENDS OF MICHAEL NEGRON,100.00,3824,DANIEL,SHOMON,07/16/2018
1977025143,04/01/2016,06/30/2016,04/04/2016,25TH WARD DEMOCRATIC ORGANIZATION,500.00,4116,JEROME,SCHAIN,07/28/2016
3823988167,07/01/2018,09/30/2018,06/13/2018,FRIENDS OF SUSANA MENDOZA,250.00,20943,JACK,LAVIN,10/10/2018
98451663,07/01/2019,09/30/2019,09/20/2019,ALDERMAN CARRIE AUSTIN/34TH WARD,150.00,3955,LEWIS,POWELL,10/15/2019
3584864662,04/01/2016,06/30/2016,05/17/2016,ALD. LAURINO,500.00,4160,EDWARD,KUS,01/12/2017
1667994650,04/01/2018,06/30/2018,04/13/2018,"25TH WARD REGULAR DEMOCRATIC ORGANIZATION (VIA NEAL & LEROY, LLC)",750.00,3753,LANGDON,NEAL,01/17/2019
1573641474,04/01/2013,06/30/2013,05/07/2013,ALDERMAN JASON C. ERVIN,139.00,8181,KATE,TRAGESSER,07/24/2013
2911434493,07/01/2015,09/30/2015,08/26/2015,POLITICAL DONATION - SUMMER RECEPTION FOR ALDERMAN TUNNEY ON 8/24,150.00,4154,DENNIS,O'SULLIVAN,01/07/2016
1982324003,07/01/2018,09/30/2018,08/21/2018,ALDERMAN CARRIE AUSTIN,150.00,18561,SYLVIA,MICHAS,01/18/2019
1582393544,10/01/2013,12/31/2013,10/29/2013,FRIENDS OF WILL BURNS,500.00,4115,ELIZABETH,LIVELY,01/14/2014
1965828745,01/01/2014,03/31/2014,02/24/2014,CITIZENS FOR TIM CULLERTON,125.00,4115,ELIZABETH,LIVELY,04/11/2014
2702810626,10/01/2018,12/31/2018,12/07/2018,FRIENDS FOR ANNA VALENCIA,500.00,4072,JOHN,BOROVICKA,01/18/2019
927512173,04/01/2017,06/30/2017,06/15/2017,FRIENDS OF GILBERT VILLEGAS,500.00,4168,JOHN,CORRIGAN,07/03/2017
1270107491,01/01/2015,03/31/2015,02/12/2015,ALDERMAN JAMES CAPPLEMAN,250.00,3740,MICHAEL,KASPER,10/09/2015
3516003843,10/01/2018,12/31/2018,12/24/2018,FRIENDS OF MICHAEL NEGRON,250.00,4193,JOHN,DUNN,01/22/2019
2131446586,10/01/2019,12/31/2019,11/19/2019,BYRON SIGCHO,250.00,18181,JOHN,DALEY,01/20/2020
800246654,07/01/2019,09/30/2019,08/05/2019,FRIENDS OF MICHAEL D RODRIGUEZ,250.00,14921,PATRICK,CAREY,08/27/2019
3032313138,01/01/2015,03/31/2015,02/17/2015,CANDIDATE FOR ALDERMAN BELINDA CADIZ,50.00,3931,MICHAEL,LAUBE,04/20/2015
2045862420,10/01/2015,12/31/2015,10/20/2015,FRIENDS OF EDWARD M. BURKE,1500.00,4154,DENNIS,O'SULLIVAN,01/07/2016
4018079969,10/01/2017,12/31/2017,10/02/2017,FRIENDS OF ALDERMAN LAURINO,300.00,3912,TERRY,GABINSKI,01/13/2018
885932786,04/01/2019,06/30/2019,06/20/2019,19TH WARD DEMOCRATIC ORGANIZATION,1000.00,4074,TERRY,TEELE,10/09/2019
796384389,01/01/2015,03/31/2015,02/04/2015,FRIENDS OF JOANN THOMPSON,500.00,4162,MARY,MINAGHAN DBA MKM SERVICES,04/06/2015
981148589,10/01/2018,12/31/2018,12/28/2018,CITIZENS FOR DEB MELL,250.00,4193,JOHN,DUNN,01/22/2019
3213828013,01/01/2019,03/31/2019,01/24/2019,TONI FOR CHICAGO,1500.00,4319,LAWRENCE,SUFFREDIN,12/02/2019
3926948032,01/01/2019,03/31/2019,01/28/2019,CITIZENS FOR S COLEMAN,250.00,5701,PAUL,WILLIAMS,04/05/2019
1470542516,10/01/2018,12/31/2018,10/10/2018,CITIZENS TO ELECT MITTS,1500.00,3836,JOHN,DOERRER,01/02/2019
3066028711,10/01/2018,12/31/2018,12/27/2018,CITIZENS FOR ALDERMAN MICHAEL SCOTT JR,500.00,4193,JOHN,DUNN,01/22/2019
2487117355,01/01/2012,06/30/2012,06/05/2012,25TH WARD DEMOCRATIC ORGANIZATION,100.00,4681,VI,DALEY,08/09/2012
1334048542,04/01/2016,06/30/2016,06/22/2016,FRIENDS OF CARRIE M. AUSTIN,300.00,3930,DAVID,DRING,11/02/2016
4236765761,04/01/2016,06/30/2016,05/09/2016,HOPKINS FOR CHICAGO,1000.00,6842,JOHN,GEORGE,12/15/2016
662597607,10/01/2016,12/31/2016,12/31/2016,NONE,0.00,9082,JOSEPH,PILEWSKI,01/19/2017
661760462,04/01/2019,06/30/2019,06/25/2019,MICHAEL SCOTT,150.00,3955,LEWIS,POWELL,07/16/2019
1131403777,04/01/2018,06/30/2018,06/25/2018,FRIENDS OF MICHELE SMITH,250.00,5127,PAT,DOERR,07/19/2018
58249687,04/01/2015,06/30/2015,06/03/2015,FRIENDS OF SUSANA MENDOZA,150.00,9082,JOSEPH,PILEWSKI,07/01/2015
532036523,04/01/2015,06/30/2015,05/26/2015,CITIZENS FOR GARZA,250.00,3836,JOHN,DOERRER,12/15/2015
3494203173,01/01/2015,03/31/2015,02/11/2015,HOPKINS FOR CHICAGO,100.00,4068,DONNA,PUGH,01/27/2016
3641295062,01/01/2018,03/31/2018,03/20/2018,ALDERMAN LAURINO,250.00,4246,JOSEPH,GATTUSO,01/14/2019
1555758418,04/01/2018,06/30/2018,06/25/2018,FRIENDS OF TALIAFERRO,500.00,3836,JOHN,DOERRER,07/02/2018
2232762962,01/01/2015,03/31/2015,02/16/2015,FRIENDS OF WILL BURNS,250.00,5701,PAUL,WILLIAMS,01/12/2016
187005052,10/01/2018,12/31/2018,12/20/2018,"FRIENDS OF WALTER BURNETT, JR.",500.00,22221,LUIS,ANDRADE,01/17/2019
973036685,10/01/2017,12/31/2017,10/09/2017,FRIENDS OF MATT O'SHEA,600.00,4193,JOHN,DUNN,01/19/2018
4054424413,01/01/2017,03/31/2017,03/29/2017,FRIENDS OF PROCO JOE MORENO,1000.00,3930,DAVID,DRING,12/08/2017
427561985,10/01/2015,12/31/2015,11/11/2015,SUSAN MENDOZA FOR STATE COMPTROLLER,150.00,3911,CAROL,STUBBLEFIELD,01/11/2016
2149678591,10/01/2015,12/31/2015,11/06/2015,RAYMOND LOPEZ,250.00,4068,DONNA,PUGH,01/27/2016
1702537799,10/01/2017,12/31/2017,12/13/2017,DEMOCRATIC PARTY OF THE 49TH WARD,1500.00,4254,ARNOLD,HARRIS,01/05/2018
2062518449,04/01/2013,06/30/2013,06/07/2013,ALDERMAN MICHELE SMITH,250.00,3739,COURTNEY,NOTTAGE,09/24/2013
824021093,07/01/2018,09/30/2018,09/18/2018,ALDERMAN LAURINO,0.00,4312,TANYA,TRICHE - DAWOOD,10/09/2018
1453270805,01/01/2019,03/31/2019,01/10/2019,CITIZENS FOR MARTY QUINN,1000.00,5964,JEFFREY,GLASS,11/14/2019
3514775732,04/01/2017,06/30/2017,04/17/2017,THE BURNHAM COMMITTEE,500.00,4161,JEANETTE,SUBLETT,07/17/2017
4016136168,04/01/2016,06/30/2016,06/22/2016,CITIZENS FOR JOE MOORE,300.00,3740,MICHAEL,KASPER,11/02/2016
437928837,10/01/2015,12/31/2015,10/22/2015,CITIZENS FOR DEB MELL,250.00,4162,MARY,MINAGHAN DBA MKM SERVICES,01/11/2016
2112455048,01/01/2019,03/31/2019,01/09/2019,FRIENDS OF MATT O'SHEA,100.00,20822,DONALD,WILLIAMS,06/24/2019
1972737464,01/01/2012,06/30/2012,06/05/2012,ALDERMAN PATRICK O'CONNOR,500.00,3740,MICHAEL,KASPER,12/21/2012
2315024158,04/01/2016,06/30/2016,05/16/2016,ALDERMAN MARGARET LAURINO,250.00,4068,DONNA,PUGH,10/14/2016
3740461092,10/01/2013,12/31/2013,12/06/2013,FRIENDS OF JOHN POPE,500.00,3894,JERRY,MICKELSON,01/12/2014
2262585898,10/01/2015,12/31/2015,12/09/2015,HOPKINS FOR CHICAGO,500.00,6842,JOHN,GEORGE,01/29/2016
3857720865,07/01/2019,09/30/2019,08/01/2019,41ST WARD REG. DEMOCRATIC ORGANIZATION,250.00,18421,MATTHEW,DATTILO,11/04/2019
3411669430,07/01/2012,09/30/2012,08/28/2012,44TH WARD DEMOCRATIC ORGANIZATION,150.00,4115,ELIZABETH,LIVELY,10/15/2012
3326021158,07/01/2017,09/30/2017,08/22/2017,FRIENDS OF RAYMOND A. LOPEZ,250.00,6961,SARAH,CALDER,10/09/2017
2605370346,01/01/2017,03/31/2017,03/18/2017,FRIENDS OF GILBERT VILLEGAS,500.00,8162,GERY,CHICO,01/16/2018
2688839869,07/01/2017,09/30/2017,07/25/2017,49TH WARD CITIZENS SERVICES,200.00,4239,KEVIN,WOLFBERG,10/19/2017
457996900,01/01/2012,06/30/2012,04/06/2012,BURNHAM COMMITTEE,1500.00,4023,MICHAEL,CASSIDY,08/07/2012
1473733052,01/01/2015,03/31/2015,01/20/2015,ALDERMAN DEBORAH GRAHAM,500.00,3739,COURTNEY,NOTTAGE,10/09/2015
591942938,04/01/2019,06/30/2019,04/01/2019,JAMES WEISS,0.00,22642,PAUL,MORRIS,07/17/2019
2697894512,01/01/2015,03/31/2015,01/27/2015,ALDERMAN JOE MOORE,250.00,3740,MICHAEL,KASPER,10/09/2015
1346004771,01/01/2019,03/31/2019,03/09/2019,LIGHTFOOT FOR CHICAGO,1500.00,3997,DAVID,NAREFSKY,03/11/2019
3844453295,04/01/2016,06/30/2016,06/22/2016,24TH WARD DEMOCRATIC ORGANIZATION ALD. MICHAEL SCOTT,300.00,3739,COURTNEY,NOTTAGE,11/02/2016
95307430,04/01/2014,06/30/2014,04/17/2014,FRIENDS FOR PROCO JOE MORENO,250.00,4115,ELIZABETH,LIVELY,07/15/2014
2890479550,04/01/2014,06/30/2014,05/08/2014,CITIZENS FOR CARRIE AUSTIN,1000.00,4162,MARY,MINAGHAN DBA MKM SERVICES,07/25/2014
473303367,04/01/2018,06/30/2018,05/12/2018,ILLINOIS RESTAURATEURS' PAC,250.00,19321,ASHLEY,CONEFF,07/10/2018
2332287434,07/01/2018,09/30/2018,08/11/2018,NEIGHBORS FOR ROBERT MURPHY,1000.00,18961,RODNEY,ZECH,10/10/2018
3331831726,04/01/2013,06/30/2013,05/17/2013,CITIZENS FOR REILLY,100.00,4184,THOMAS,WOLF,07/11/2013
2045787402,01/01/2016,03/31/2016,03/09/2016,BROOKINS FOR CONGRESS,1500.00,13881,CURT,BAILEY,04/07/2016
3195933860,04/01/2016,06/30/2016,05/27/2016,CITIZENS FOR BRENDAN REILLY,500.00,9743,MICHAEL,ALEXANDER,09/28/2016
2786381986,04/01/2014,06/30/2014,06/30/2014,HOPKINS FOR CHICAGO,25.00,3996,DONOVAN,PEPPER,07/17/2014
1389150371,07/01/2014,09/30/2014,09/04/2014,ALDERMAN MARY O'CONNOR,150.00,9082,JOSEPH,PILEWSKI,09/30/2014
4000021502,10/01/2014,12/31/2014,11/28/2014,8TH WARD REGULAR DEMOCRATIC ORGANIZATION,1000.00,6181,YAFAWN,SMITH,01/20/2015
2824843416,04/01/2019,06/30/2019,05/17/2019,MICHELE SMITH,250.00,19781,JOSH,GLAZIER,07/07/2019
2449024841,07/01/2018,09/30/2018,09/27/2018,FRIENDS OF MATT O'SHEA,500.00,3836,JOHN,DOERRER,10/04/2018
